,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,IMDb_ID
1700,120008,http://www.imdb.com/title/tt120008,The Replacement Killers (1998),6.1,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM5YmI0NzYtNDViNi00MzIwLWJhOGUtZTJmMmY5ZmUzZmQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1701
1701,120594,http://www.imdb.com/title/tt120594,B. Monkey (1998),6.0,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MzIzMDAxNV5BMl5BanBnXkFtZTcwNTc2NzAyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1702
1702,119784,http://www.imdb.com/title/tt119784,The Night Flier (1997),6.0,Fantasy|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM0OTY1YWItYTY2ZC00MzVhLTliM2ItNzJiMzIxMDJhMDI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",tt1703
1705,133090,http://www.imdb.com/title/tt133090,Mass Transit (1998),6.2,Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNDAyMTY5MV5BMl5BanBnXkFtZTcwMDg1NTcyMQ@@._V1_UY268_CR12,0,182,268_AL_.jpg",tt1706
1706,120707,http://www.imdb.com/title/tt120707,Ride (1998),4.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNDA1MzI3NTheQTJeQWpwZ15BbWU3MDc2MDg1MTE@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1707
1707,120888,http://www.imdb.com/title/tt120888,The Wedding Singer (1998),6.8,Comedy|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1708
1708,120184,http://www.imdb.com/title/tt120184,Sphere (1998),6.0,Drama|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTBlM2UtNWE1Ni00ZDg4LTliODQtYTFhZWIwNTAyNTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1709
1709,118662,http://www.imdb.com/title/tt118662,Ayn Rand: A Sense of Life (1997),6.7,Documentary|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODQ0NzczNF5BMl5BanBnXkFtZTcwNDIyNTAyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",tt1710
1713,119822,http://www.imdb.com/title/tt119822,As Good as It Gets (1997),7.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1714
1714,99939,http://www.imdb.com/title/tt99939,King of New York (1990),7.0,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTE2NDcxNzE4N15BMl5BanBnXkFtZTgwMDc1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1715
1715,145302,http://www.imdb.com/title/tt145302,A Paralyzing Fear: The Story of Polio in America (1998),7.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0Mjg0NTg0MF5BMl5BanBnXkFtZTcwNjY0NjcyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",tt1716
1716,119656,http://www.imdb.com/title/tt119656,Men with Guns (1997),5.7,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDJhN2YxNTUtYzBjYy00OWE2LTg0NjctMDkzNWU3NjFjMjVhXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR9,0,182,268_AL_.jpg",tt1717
1717,114322,http://www.imdb.com/title/tt114322,The Sadness of Sex (1998),6.5,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMTY0NTk4NzReQTJeQWpwZ15BbWU3MDAzNzY4MDM@._V1_UY268_CR101,0,182,268_AL_.jpg",tt1718
1718,119594,http://www.imdb.com/title/tt119594,Twilight (1998),6.2,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMTM0OTkzNF5BMl5BanBnXkFtZTcwMDA1NDgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1719
1719,120873,http://www.imdb.com/title/tt120873,U.S. Marshals (1998),6.5,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTNiYTUwMDgtY2M4My00ZDAwLWIyYWYtYjM0ODBkNGRmMzRkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UY268_CR7,0,182,268_AL_.jpg",tt1720
1720,120491,http://www.imdb.com/title/tt120491,Welcome to Woop Woop (1997),5.7,Adventure|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg5NDE1NTk5M15BMl5BanBnXkFtZTcwNDU1Nzg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1721
1722,112619,http://www.imdb.com/title/tt112619,El Callej_n de los Milagros (1995),7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMDQ1OTk4OTleQTJeQWpwZ15BbWU3MDM3MzI3MTE@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1723
1723,140282,http://www.imdb.com/title/tt140282,In God's Hands (1998),5.5,Action|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0OTcwOTEzMF5BMl5BanBnXkFtZTcwNDM1NjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1724
1724,120661,http://www.imdb.com/title/tt120661,Everest (1998),7.1,Documentary|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNzA0ODg1OV5BMl5BanBnXkFtZTcwMzA3MDUxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1725
1725,118744,http://www.imdb.com/title/tt118744,Hush (1998),5.3,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmRkY2ZjODYtOThlMC00NGUzLWI0NDUtMDQwZWI5NmZiMWJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1726
1726,120241,http://www.imdb.com/title/tt120241,Suicide Kings (1997),7.0,Comedy|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MzAxNjAyM15BMl5BanBnXkFtZTcwNDkxNzUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt1727
1727,120744,http://www.imdb.com/title/tt120744,The Man in the Iron Mask (1998),6.5,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjM2YzcxMmQtOTc2Mi00YjdhLWFlZjUtNmFmMDQzYzU2YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1728
1728,120769,http://www.imdb.com/title/tt120769,The Newton Boys (1998),6.0,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWZmZDMwMjUtYjZiMC00ZWI4LWIwMjQtY2E3NzBlYzk1OWYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1729
1729,120890,http://www.imdb.com/title/tt120890,Wild Things (1998),6.5,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BODMyYTlkNWYtODAzMC00ZjFiLWE3YjctMGUyMzM1MDk3ZDFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1730
1730,125454,http://www.imdb.com/title/tt125454,Paulie (1998),6.5,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzk4MDA0ODc4M15BMl5BanBnXkFtZTcwNzU4MzA3NA@@._V1_UY268_CR13,0,182,268_AL_.jpg",tt1731
1731,120642,http://www.imdb.com/title/tt120642,"A Cool, Dry Place (1998)",6.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU4NDc2MjYxM15BMl5BanBnXkFtZTcwNDUzOTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt1732
1732,119250,http://www.imdb.com/title/tt119250,Fireworks (1997),7.9,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk4MzE5NjgtN2ZhOS00YTdkLTg0YzktMmE1MTkxZmMyMWI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1733
1735,120510,http://www.imdb.com/title/tt120510,Wide Awake (1998),6.1,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4OTIwNTcxNV5BMl5BanBnXkFtZTcwNjU1MzE2MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1736
1736,120793,http://www.imdb.com/title/tt120793,A Price Above Rubies (1998),6.6,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMDA3MDk2MV5BMl5BanBnXkFtZTcwNTMxMDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1737
1737,119049,http://www.imdb.com/title/tt119049,Eden (1996),6.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MzY0ODM4M15BMl5BanBnXkFtZTcwOTY5NTcxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt1738
1738,124179,http://www.imdb.com/title/tt124179,Two Girls and a Guy (1997),5.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MDIzNjMzMV5BMl5BanBnXkFtZTcwNTY0NDkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1739
1740,120219,http://www.imdb.com/title/tt120219,Storefront Hitchcock (1998),7.1,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI5MzczMzU4N15BMl5BanBnXkFtZTcwNjEzNzAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1741
1741,120108,http://www.imdb.com/title/tt120108,The Proposition (1998),6.3,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MTg2ODUxNl5BMl5BanBnXkFtZTcwNjg1NTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1742
1742,120772,http://www.imdb.com/title/tt120772,The Object of My Affection (1998),6.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyODU0NDg5ODdeQTJeQWpwZ15BbWU3MDk3MDA1NTE@._V1_UY268_CR1,0,182,268_AL_.jpg",tt1743
1743,120645,http://www.imdb.com/title/tt120645,Meet the Deedles (1998),3.9,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1ODg1ODQyOF5BMl5BanBnXkFtZTYwMDQ3MDM5._V1_UX182_CR0,0,182,268_AL_.jpg",tt1744
1745,119905,http://www.imdb.com/title/tt119905,The Players Club (1998),5.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDgwNzg4Ml5BMl5BanBnXkFtZTcwNzg3NTU0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1746
1746,120598,http://www.imdb.com/title/tt120598,Barney's Great Adventure (1998),2.8,Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc5MTYxMzEyNl5BMl5BanBnXkFtZTcwMjQ4NjQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1747
1747,124295,http://www.imdb.com/title/tt124295,The Big One (1997),7.1,Documentary|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNDgzNTMyNF5BMl5BanBnXkFtZTcwODM3NTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt1748
1748,118851,http://www.imdb.com/title/tt118851,Chinese Box (1997),6.3,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NzY1OTM5MF5BMl5BanBnXkFtZTYwMzM0MzY5._V1_UY268_CR4,0,182,268_AL_.jpg",tt1749
1749,119139,http://www.imdb.com/title/tt119139,Follow the Bitch (1996),7.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxODE3Mzc4Ml5BMl5BanBnXkFtZTcwMTAwMjkwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1750
1750,120738,http://www.imdb.com/title/tt120738,Lost in Space (1998),5.1,Action|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNzEyNTgyN15BMl5BanBnXkFtZTcwODk4NTU0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1751
1751,119272,http://www.imdb.com/title/tt119272,Heaven's Burning (1997),5.8,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NzE4NzE1M15BMl5BanBnXkFtZTcwMzI3MzMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1752
1752,120749,http://www.imdb.com/title/tt120749,Mercury Rising (1998),6.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2NmY4NDEtNjk1Yi00NmI1LTgwMjEtYWZmMjRmMDUyMTlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1753
1753,120176,http://www.imdb.com/title/tt120176,The Spanish Prisoner (1997),7.3,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzAwMDU1M15BMl5BanBnXkFtZTcwMDI1MTcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1754
1754,120632,http://www.imdb.com/title/tt120632,City of Angels (1998),6.7,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjk2OTEwNDEtNjVhYi00MzI3LWFhNzctZGUzOWMxMDMwZjJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1755
1755,120728,http://www.imdb.com/title/tt120728,The Last Days of Disco (1998),6.6,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjZmYzFkZTAtMTM5Ni00OGVkLWI4YmEtNzM4NTAyYmJhMzcyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1756
1756,120773,http://www.imdb.com/title/tt120773,The Odd Couple II (1998),6.4,Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTExMjE1ODg3OF5BMl5BanBnXkFtZTcwNTU3NjAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1757
1757,120765,http://www.imdb.com/title/tt120765,My Giant (1998),4.9,Comedy|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDI1MTM2MV5BMl5BanBnXkFtZTcwMTEyMjgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1758
1758,124718,http://www.imdb.com/title/tt124718,He Got Game (1998),6.9,Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDEzZjM2ZmItODczNC00OGE3LWE3YTEtMTA3OWZiNTkwYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",tt1759
1761,120213,http://www.imdb.com/title/tt120213,Slappy and the Stinkers (1998),5.0,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NjI4MzkzNV5BMl5BanBnXkFtZTcwMTE0MzcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt1762
1762,118819,http://www.imdb.com/title/tt118819,Live Flesh (1997),7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2ODEzMjE1NF5BMl5BanBnXkFtZTYwNzY4MzA5._V1_UX182_CR0,0,182,268_AL_.jpg",tt1763
1764,119792,http://www.imdb.com/title/tt119792,Nil by Mouth (1997),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWRkNGM5NTEtYWViNi00ODE5LWFkNmItOGVjNmE4ZjZmY2JjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1765
1765,117443,http://www.imdb.com/title/tt117443,Ratchet (1996),4.5,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTk1NTM4MDktOWY3Ny00ZmE0LThlYjEtYzFmMGRmNzBhZjRiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1766
1766,118755,http://www.imdb.com/title/tt118755,The Borrowers (1997),5.8,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MTI2NDY0N15BMl5BanBnXkFtZTcwNzk3NjQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1767
1767,119947,http://www.imdb.com/title/tt119947,Prince Valiant (1997),5.1,Adventure|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg5ODQwMzc5MF5BMl5BanBnXkFtZTcwODY2NTA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1768
1768,130019,http://www.imdb.com/title/tt130019,"I Love You, Don't Touch Me! (1997)",5.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MTk0MDk2N15BMl5BanBnXkFtZTYwMTA5Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg",tt1769
1769,119508,http://www.imdb.com/title/tt119508,Leather Jacket Love Story (1997),6.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMzIxODEzMl5BMl5BanBnXkFtZTcwOTM2MjkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1770
1770,118727,http://www.imdb.com/title/tt118727,Love Walked In (1997),5.5,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDI5NTc2Ml5BMl5BanBnXkFtZTYwOTc4NTY3._V1_UY268_CR96,0,182,268_AL_.jpg",tt1771
1772,120723,http://www.imdb.com/title/tt120723,Kissing a Fool (1998),5.6,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMjgzMTcwMF5BMl5BanBnXkFtZTcwMjI5NzYyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",tt1773
1774,138563,http://www.imdb.com/title/tt138563,Kurt & Courtney (1998),6.2,Documentary|Crime|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDc1MTE0M15BMl5BanBnXkFtZTcwMTkxNjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt1775
1775,119987,http://www.imdb.com/title/tt119987,The Real Blonde (1997),6.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDFiNjY1MTYtOTkxNi00NGViLTlmYzUtOTlmMzM4ZTcxNjYwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1776
1776,117786,http://www.imdb.com/title/tt117786,Mr. Nice Guy (1997),6.2,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2I4MzA0M2UtMGNlOS00NjgzLThmNDYtMThlODczNTk5ZWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1777
1778,119448,http://www.imdb.com/title/tt119448,Karakter (1997),7.8,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4OTA5NjU4Nl5BMl5BanBnXkFtZTcwMTMyMzkyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt1779
1779,118785,http://www.imdb.com/title/tt118785,Junk Mail (1997),6.8,Comedy|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MjE5MTUwMl5BMl5BanBnXkFtZTcwNzU1NDAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1780
1780,120841,http://www.imdb.com/title/tt120841,Species II (1998),4.3,Action|Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMjE5NjcyNF5BMl5BanBnXkFtZTcwNDQ5MzI3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1781
1781,120742,http://www.imdb.com/title/tt120742,Major League: Back to the Minors (1998),4.5,Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2RjNThjYmMtODYzMC00NTBiLWE3MWMtOGY1YmM0ZGI0Njg5L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1782
1782,120838,http://www.imdb.com/title/tt120838,Sour Grapes (1998),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg4NDU5Njk2OF5BMl5BanBnXkFtZTYwMjQ1MzE5._V1_UY268_CR7,0,182,268_AL_.jpg",tt1783
1783,141986,http://www.imdb.com/title/tt141986,Wild Man Blues (1997),7.0,Documentary|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzU1Njg3ODcyNl5BMl5BanBnXkFtZTcwMzcwNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1784
1784,120609,http://www.imdb.com/title/tt120609,The Big Hit (1998),6.1,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjMyMmI3ZWMtZTUyMC00OTVhLTg5YTctYjY2YjcxY2RlYzcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1785
1785,120856,http://www.imdb.com/title/tt120856,Tarzan and the Lost City (1998),3.9,Action|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5OTQ0NDI2MF5BMl5BanBnXkFtZTcwNTM2MzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1786
1786,120610,http://www.imdb.com/title/tt120610,Black Dog (1998),5.3,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NzgxMDE5OF5BMl5BanBnXkFtZTcwMjM3MTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1787
1787,118925,http://www.imdb.com/title/tt118925,"Dancer, Texas Pop. 81 (1998)",6.8,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NjE2ODM4MV5BMl5BanBnXkFtZTYwNTk2NDg5._V1_UX182_CR0,0,182,268_AL_.jpg",tt1788
1788,119952,http://www.imdb.com/title/tt119952,A Friend of the Deceased (1997),7.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MTI1MTM2OF5BMl5BanBnXkFtZTcwODkzNDYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1789
1789,113184,http://www.imdb.com/title/tt113184,Go Now (1995),7.3,Drama|Romance|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQwNjI3MDk1Ml5BMl5BanBnXkFtZTYwOTg5NTg5._V1_UX182_CR0,0,182,268_AL_.jpg",tt1790
1790,119683,http://www.imdb.com/title/tt119683,Les Misrables (1998),7.5,Crime|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5Mzc5NDQ2Nl5BMl5BanBnXkFtZTcwNzUxNTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt1791
1791,120211,http://www.imdb.com/title/tt120211,Still Breathing (1997),6.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1OTgyNTI2OV5BMl5BanBnXkFtZTcwNDUxMDQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt1792
1792,118866,http://www.imdb.com/title/tt118866,Clockwatchers (1997),6.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5NTc4MzU5NTNeQTJeQWpwZ15BbWU3MDk3MTg4NDE@._V1_UY268_CR5,0,182,268_AL_.jpg",tt1793
1793,120647,http://www.imdb.com/title/tt120647,Deep Impact (1998),6.1,Action|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTUwMTY1YmMtN2U5NC00YjkzLTg0YWQtZmEwNTEzZjdkNzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1794
1794,145048,http://www.imdb.com/title/tt145048,Little Men (1998),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Njc5NzkzN15BMl5BanBnXkFtZTcwMzcwNjUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1795
1796,125128,http://www.imdb.com/title/tt125128,The Hanging Garden (1997),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMTMzNTMwMV5BMl5BanBnXkFtZTcwOTg0NDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt1797
1797,119506,http://www.imdb.com/title/tt119506,Lawn Dogs (1997),7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4ODI0MTc1MV5BMl5BanBnXkFtZTYwNjk1Nzg4._V1_UY268_CR2,0,182,268_AL_.jpg",tt1798
1799,120685,http://www.imdb.com/title/tt120685,Godzilla (1998),5.3,Action|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjFlOTI2OGQtMzg0YS00ZGE4LTkwMjEtZDUzYThlOTU5YjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1800
1800,118798,http://www.imdb.com/title/tt118798,Bulworth (1998),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTM5NjIyOV5BMl5BanBnXkFtZTgwMzUwNzc3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1801
1801,120669,http://www.imdb.com/title/tt120669,Fear and Loathing in Las Vegas (1998),7.7,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA2ZDY3ZjYtZmNiMC00MDU5LTgxMWEtNzk1YmI3NzdkMTU0XkEyXkFqcGdeQXVyNjQyMjcwNDM@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1802
1802,120777,http://www.imdb.com/title/tt120777,The Opposite of Sex (1998),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA3NTQ1MmUtZTI0NS00MWFjLTlkZmYtY2Y4MzMxMzI5MDE0XkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1803
1804,119053,http://www.imdb.com/title/tt119053,Almost Heroes (1998),5.8,Adventure|Comedy|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NDY3MDI5Nl5BMl5BanBnXkFtZTcwMzI3OTkyMQ@@._V1_UY268_CR13,0,182,268_AL_.jpg",tt1805
1805,119313,http://www.imdb.com/title/tt119313,Hope Floats (1998),5.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjFkMjViY2YtZDY2Ny00NjQ3LTlmZmItYjM0NTY5YmFiMDFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt1806
